Liu_07190201,tf_efficientnet_b0_ns,0.8536,0.8536,19,928,0.5,[0.5],"[832, [0.9, 1.0], [0.75, 1.333]]",48,10,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240055,tf_efficientnet_b0_ns,0.8967,0.897,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",44,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,Smooth_BCEloss_01
Liu_07210108,tf_efficientnet_b0_ns,0.8931,0.8931,16,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEFocal_loss
Liu_07222211,tf_efficientnet_b4_ns,0.8925,0.8925,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240055,tf_efficientnet_b0_ns,0.8923,0.8923,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",44,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,Smooth_BCEloss_01
Liu_07222211,tf_efficientnet_b4_ns,0.8901,0.8912,17,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07210944,tf_efficientnet_b0_ns,0.8891,0.8906,14,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07210944,tf_efficientnet_b0_ns,0.8893,0.8903,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07222211,tf_efficientnet_b4_ns,0.8883,0.8889,17,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07191638,tf_efficientnet_b4_ns,0.8888,0.8888,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",64,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07191239,tf_efficientnet_b0_ns,0.8882,0.8884,15,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07191237,tf_efficientnet_b4_ns,0.8833,0.8863,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",64,10,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07191803,resnet18d,0.883,0.8849,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[512, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07210944,tf_efficientnet_b0_ns,0.8832,0.8835,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07221219,tf_efficientnet_b0_ns,0.883,0.88638,13,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07251355,tf_efficientnet_b0_ns,0.8829,0.883,17,"[944, 944, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240055,tf_efficientnet_b0_ns,0.879,0.8812,14,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",44,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,Smooth_BCEloss_01
Liu_07222211,tf_efficientnet_b4_ns,0.8794,0.881,17,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07251355,tf_efficientnet_b0_ns,0.8799,0.8803,15,"[944, 944, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07210944,tf_efficientnet_b0_ns,0.8787,0.8791,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07222211,tf_efficientnet_b4_ns,0.875,0.8784,16,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1792, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240055,tf_efficientnet_b0_ns,0.8779,0.8783,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",44,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,Smooth_BCEloss_01
Liu_07251355,tf_efficientnet_b0_ns,0.8769,0.878,15,"[944, 944, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07211404,ecaresnet26t,0.8778,0.8778,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07201122,tf_efficientnet_b0_ns,0.877,0.877,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,10,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07211404,ecaresnet26t,0.876,0.8762,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07251355,tf_efficientnet_b0_ns,0.8734,0.875,18,"[944, 944, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07210108,tf_efficientnet_b0_ns,0.8737,0.8746,12,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEFocal_loss
Liu_07210944,tf_efficientnet_b0_ns,0.8731,0.8731,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07201124,tf_efficientnet_b0_ns,0.8712,0.8722,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240055,tf_efficientnet_b0_ns,0.8713,0.8718,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",44,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,Smooth_BCEloss_01
Liu_07211404,ecaresnet26t,0.8675,0.8675,19,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07251355,tf_efficientnet_b0_ns,0.8661,0.8661,19,"[944, 944, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07211404,ecaresnet26t,0.8632,0.8642,17,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07250132,swin_base_patch4_window12_384,0.8619,0.8619,14,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",56,2,0.5,1,"[1024, 512, 1]",TRUE,15,1000,0.03,onecyclelr,0.8,sgd,"(0.9, 0.999)",0,7,BCEWithLogitsLoss
Liu_07240048,tf_efficientnet_b0_ns,0.8596,0.8596,19,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07211404,ecaresnet26t,0.8539,0.8564,18,"[928, 928, 2]","[832, 832, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",48,2,0,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240039,tf_efficientnet_b0_ns,0.8525,0.8539,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240050,tf_efficientnet_b0_ns,0.8525,0.8539,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240049,tf_efficientnet_b0_ns,0.8525,0.8539,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240048,tf_efficientnet_b0_ns,0.8535,0.8535,19,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07250817,mixnet_xl,0.8518,0.8523,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1536, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07242024,tf_efficientnet_b0_ns,0.8512,0.8522,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 256, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240444,tf_efficientnet_b0_ns,0.8521,0.8521,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,Smooth_BCEloss_01
Liu_07240048,tf_efficientnet_b0_ns,0.852,0.852,19,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07241630,tf_efficientnet_b0_ns,0.8515,0.8518,16,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 128, 128, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07241633,tf_efficientnet_b0_ns,0.8517,0.8517,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEFocal_loss_01
Liu_07250024,tf_efficientnet_b0_ns,0.8511,0.8515,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEFocal_loss_03
Liu_07242028,tf_efficientnet_b0_ns,0.851,0.8511,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEFocal_loss_02
Liu_07241816,hrnet_w18,0.8489,0.8508,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07200513,tf_efficientnet_b0_ns,0.8502,0.8504,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 512, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07241237,tf_efficientnet_b0_ns,0.8504,0.8504,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,Smooth_BCEloss_03
Liu_07260329,tf_efficientnet_b0_ns,0.8496,0.8501,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,5,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07201132,tf_efficientnet_b0_ns,0.8498,0.8498,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0.2,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,11,BCEWithLogitsLoss
Liu_07240048,tf_efficientnet_b0_ns,0.8494,0.8494,19,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07260721,tf_efficientnet_b0_ns,0.8493,0.8493,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07241816,hrnet_w18,0.8483,0.8492,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[2048, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07252336,tf_efficientnet_b0_ns,0.8488,0.8488,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,1,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240048,tf_efficientnet_b0_ns,0.8487,0.8487,19,"[384, 384, 2]","[384, 384, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07202337,tf_efficientnet_b0_ns,0.8457,0.8485,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07250017,tf_efficientnet_b0_ns,0.8482,0.8485,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240444,tf_efficientnet_b0_ns,0.8464,0.8483,13,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 128, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07201444,tf_efficientnet_b0_ns,0.8473,0.8482,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 128, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,11,BCEWithLogitsLoss
Liu_07260329,tf_efficientnet_b0_ns,0.848,0.848,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,5,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07252336,tf_efficientnet_b0_ns,0.8467,0.8477,14,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,1,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07230252,tf_efficientnet_b0_ns,0.8473,0.8474,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.2,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240840,tf_efficientnet_b0_ns,0.8463,0.8474,14,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,Smooth_BCEloss_02
Liu_07200601,tf_efficientnet_b0_ns,0.8457,0.8472,13,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 128, 128, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07251549,tf_efficientnet_b0_ns,0.8467,0.8471,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 512, 512, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07240839,tf_efficientnet_b0_ns,0.8458,0.847,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07250410,tf_efficientnet_b0_ns,0.8456,0.8469,13,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 1024, 1024, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07201620,tf_efficientnet_b0_ns,0.8455,0.8467,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 256, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,11,BCEWithLogitsLoss
Liu_07202201,tf_efficientnet_b0_ns,0.8464,0.8467,18,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07260721,tf_efficientnet_b0_ns,0.8467,0.8467,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07250817,mixnet_xl,0.8442,0.8466,16,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1536, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07200026,tf_efficientnet_b0_ns,0.8461,0.8465,15,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0.5,1,"[1280, 512, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
Liu_07240839,tf_efficientnet_b0_ns,0.8453,0.8465,16,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07242024,tf_efficientnet_b0_ns,0.8448,0.8465,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 256, 256, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07250803,tf_efficientnet_b0_ns,0.8464,0.8464,19,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,2,0.5,1,"[1280, 128, 128, 128, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,7,BCEWithLogitsLoss
Liu_07200337,tf_efficientnet_b0_ns,0.8458,0.8462,17,"[320, 320, 2]","[320, 320, 2]","[0.2, 0.2, 0]","[0.9, 1.0]",128,10,0,1,"[1280, 1024, 1]",TRUE,20,1000,0.001,onecyclelr,0.8,adamw,"(0.9, 0.999)",0.01,1,BCEWithLogitsLoss
